Host   Node   Slot  Product  Version   Location
14970  13416  FF       I2IS    7.04    PHOENIX,AZ
14971  13417   0        TII  105.22    PHOENIX,AZ
14971  13417  FF       I2IS    7.04    PHOENIX,AZ
14972  13420  FF       I2IS    7.04    PHOENIX,AZ
14972  13420   0        TII  105.22    PHOENIX,AZ
14973  11170   1       XCOM  104.03    MINNEAPOLIS,MN
14974   2157   3       XCOM  104.03    MIAMI,FL
14975  13140   3       XCOM  104.03    PHOENIX,AZ
14976   6554   1       XCOM  104.03    EDINBURGH,
14979  13423   0        TII  105.61    SAN DIEGO,CA
14979  13423  FF       I2IS   13.02    SAN DIEGO,CA
14980  13424  FF       I2IS   13.02    SAN DIEGO,CA
14980  13424   0        TII  105.61    SAN DIEGO,CA
14981   4055   2       XCOM  105.10    BOSTON,MA
14982   7215   2       XCOM  104.03    BUFFALO,NY
14983  11745   3       XCOM    0.00    HAMBURG,
14985   7425   2       XCOM  104.03    ROTTERDAM,
14986  13425  FF       I2IS    7.03    COURBEVOIE,
14986  13425   0        TII  105.35    COURBEVOIE,
14987  13425   1       XCOM  104.03    COURBEVOIE,
14988  11335   2       XCOM  104.03    NEW YORK,NY
14989  12677   2       XCOM  104.03    GENEVA,
14990   7300   2       XCOM  104.03    LAKE SUCCESS,NY
14991   3014   4       ACOM    4.05    SURESNES,
14995  13431  FF       I2IS    7.04    HALIFAX,NS
14995  13431   0        TII  105.22    HALIFAX,NS
14996   2664   3       XCOM  104.03    NEW YORK,NY
14997   2664   3       XCOM  104.03    NEW YORK,NY
14998   2664   1       XCOM  104.03    NEW YORK,NY
14999   2537   1       XCOM  104.03    SCHAUMBURG,IL
15000   2664   1       XCOM  104.03    NEW YORK,NY
15001  13130   1       XCOM  104.03    NORWOOD,MA
15002  11775   3       XCOM  104.03    NEWPORT BEACH,CA
15003   6060   4       ISCS  106.03    ALBANY,NY
15004  13361   1       XCOM  104.03    DUNDAS,ON
15007   3273   1       XCOM  104.03    GLASGOW,
15008   6433   1       XCOM  104.03    NORRISTOWN,PA
15009   6027   1       XCOM  104.03    ARLINGTON,VA
15010   6027   2       XCOM  104.03    ARLINGTON,VA
15012   2223   2       XCOM  104.03    GLEN ELLYN,IL
15013   6027   2       XCOM  104.03    ARLINGTON,VA
15017  11642   1       XCOM  104.03    CHARLOTTE,NC
15018  12341   1       XCOM    0.00    STOCKTON,CA
15019  13425   2       ISCS  106.03    COURBEVOIE,
15020   6027   2       XCOM  104.03    ARLINGTON,VA
15021  11762   1       XCOM  104.03    CHICAGO,IL
15022  11762   1       XCOM  104.03    CHICAGO,IL
15024  13436   0        TII  105.35    BELBEUF,
15024  13436  FF       I2IS    7.03    BELBEUF,
15029  13456   1       XCOM    0.00    TORONTO,ON
15030   6761   2       XCOM    0.00    HONG KONG,
15031   5663   1       XCOM    0.00    SAN JOSE,CA
15032  10757   2       XCOM    0.00    DALLAS,TX
Host   Node   Slot  Product  Version   Location
15037   4005   2       XCOM  104.03    SEATTLE,WA
15038  11126   1       XCOM  104.03    BRIDGETOWN,
15039  11732   1       ISCS  106.03    BASSERSDORF,
15040  12464   2       SDLC    2.04    ORLANDO,FL
15041   3341  FF       I2IS   13.02    SALT LAKE CITY,UT
15041   3341   0        TII  105.61    SALT LAKE CITY,UT
15042   3341   1       XCOM  104.05    SALT LAKE CITY,UT
15043  12174   2       XCOM  104.03    PORTLAND,OR
15080   7425   3       XCOM  104.03    ROTTERDAM,
15081   6077   2       XCOM  104.03    NEWARK,NJ
15082   6372  FF       I2IS    7.03    PORTLAND,OR
15082   6372   0        TII  105.35    PORTLAND,OR
15083   6372   1       ACOM  103.01    PORTLAND,OR
15084  12676   1       XCOM  104.03    ESCHBORN,
15085   6526   1    UNREPOR    2.04    NEW ORLEANS,LA
15086   6526   1    UNREPOR    2.04    NEW ORLEANS,LA
15087  10024   1       SNAH    3.03    HOUSTON,TX
15088   6237   1       CMTI  107.04    HOUSTON,TX
15089   6027   2       XCOM  104.03    ARLINGTON,VA
15095   7612   1       XCOM  104.03    BOSTON,MA
15096   6310   1       XCOM  104.03    BOSTON,MA
15097   7443   3       XCOM  104.03    ROTTERDAM,
15097  11141   2       XCOM  104.03    AMSTERDAM,
15099  12056   2       XCOM  104.03    DUSSELDORF,
15100   4370   2       XCOM    0.00    SURESNES,
15101  12675   4       XCOM  104.03    ESCHBORN,
15107   5174   3       XCOM  104.03    AUCKLAND,
15108   7423   2       XCOM  104.03    DENVER,CO
15109  12716   2       SDLC    2.04    CALGARY,AB
15110   3312   3       ISCS    6.40    EVANSVILLE,IN
15115   7535   3       XCOM  104.03    VERNON,CA
15119  11375   1       ISCS  106.03    DUSSELDORF,
15124   6460   1       XCOM  104.03    NEWPORT BEACH,CA
15125   2223   2       XCOM  104.03    GLEN ELLYN,IL
15126  12340   1       ISCS  106.03    PORTLAND,ME
15128   7270   0        TII  105.35    GIBRALTAR,
15128   7270  FF       I2IS    7.03    GIBRALTAR,
15130  13426   0        TII  105.22    SURESNES,
15130  13426  FF       I2IS    7.04    SURESNES,
15132  13456  FF       I2IS    0.00    TORONTO,ON
15133  13457   0        TII  105.61    TORONTO,ON
15133  13457  FF       I2IS   13.02    TORONTO,ON
15134  13460   0        TII  105.61    TORONTO,ON
15134  13460  FF       I2IS   13.02    TORONTO,ON
15135  12526   4       SDLC    2.04    TORONTO,ON
15136  12515   1       XCOM  104.03    JACKSONVILLE,FL
15137   5771   3       XCOM  104.03    COLUMBUS,OH
15138  12142   2       XCOM  104.03    PEORIA,IL
15140   7446   1       XCOM  104.03    LEXINGTON,KY
15141   7526   3       XCOM  104.03    WINSTON-SALEM,NC
15142   2160   1       XCOM  104.03    DALLAS,TX
15143   5402   2       XCOM  104.03    DALLAS,TX
15145   4370   3       XCOM    0.00    SURESNES,
15146  13464   0        TII  105.35    LONDON,
15146  13464  FF       I2IS    7.03    LONDON,
15147  13464   1       ACOM    4.05    LONDON,
15148  13464   2       XCOM  104.03    LONDON,
15158   7734   1       XCOM  104.05    MIAMI,FL
15159   7360   1       XCOM  104.03    CHICAGO,IL
Host   Node   Slot  Product  Version   Location
15160  12144   3       XCOM  105.10    ROANOKE,VA
15161  11060   4       XCOM  105.10    RALEIGH,NC
15163   5701   3      TINET    3.04    NORRISTOWN,PA
15164  10613   1       XCOM    0.00    ST. LAURENT,PQ
15165   4626   3       XCOM  104.03    NEWPORT BEACH,CA
15166   3730   1    UNREPOR    2.04    COPENHAGEN,
15167  12716   1       XCOM  104.03    CALGARY,AB
15168   3226  FF       I2IS    7.03    WEBSTER,NY
15168   3226   0        TII  105.35    WEBSTER,NY
15169   3226   1       SNAH    3.03    WEBSTER,NY
15170   3226   2       CMTI  107.04    WEBSTER,NY
15172   3217   1       XCOM  104.03    SAN FRANCISCO,CA
15177   3514   0        TII  105.22    MIAMI,FL
15177   3514  FF       I2IS    7.03    MIAMI,FL
15178   2650   2       SNAH    3.03    BALTIMORE,MD
15179   6307   2       CMTI  107.04    BALTIMORE,MD
15180   3326   2       XCOM  104.03    SURESNES,
15181   4715   1       XCOM  104.03    FRANKFURT,
15182   4715   2    UNREPOR    2.04    FRANKFURT,
15183   4715   2    UNREPOR    2.04    FRANKFURT,
15184   6027   2       XCOM  104.03    ARLINGTON,VA
15185  10550   1      TINET    3.04    AKRON,OH
15187   4370   3       XCOM    0.00    SURESNES,
15188   3326   3       XCOM  104.03    SURESNES,
15189  11406   2       XCOM  104.03    FRANKFURT,
15190  13461   1       XCOM  104.03    HAMBURG,
15192  11367   4       TRSW   12.43    ROCKVILLE,MD
15193   4137   2       XCOM  104.03    FAIRFAX,VA
15194   4630   2       XCOM    0.00    SAN FRANCISCO,CA
15195  11164   2       XCOM  104.03    LEXINGTON,MA
15196   7410   2       XCOM  104.03    LAKE SUCCESS,NY
15197   7425   2       XCOM  104.03    ROTTERDAM,
15199   2512   1       ISCS    6.40    SAN JOSE,CA
15200  13467  FF        TII    0.00    SURESNES,
15201  12231   1       XCOM  104.03    NEWPORT BEACH,CA
15202   5376   1       XCOM    0.00    NEW YORK,NY
15203   2121   1       XCOM  104.03    EALING,
15204   5647   1    UNREPOR    2.04    SAN DIEGO,CA
15205   5647   1    UNREPOR    2.04    SAN DIEGO,CA
15206   5207   1    UNREPOR    2.04    COLUMBUS,OH
15207   5207   1    UNREPOR    2.04    COLUMBUS,OH
15208  12216   2       SDLC    2.04    SEATTLE,WA
15210   4742   4    UNREPOR    2.04    GLEN ELLYN,IL
15211   4742   4    UNREPOR    2.04    GLEN ELLYN,IL
15212   2654   2    UNREPOR    2.04    PITTSFORD,NY
15213   2654   2    UNREPOR    2.04    PITTSFORD,NY
15214  12464   2       SDLC    2.04    ORLANDO,FL
15215   5375   1       SDLC    2.04    NEW YORK,NY
15216  13470   0        TII  105.35    BROMMA,
15216  13470  FF       I2IS    7.04    BROMMA,
15217   3444   3       XCOM  104.03    ZAVENTHEM,
15218  12674   2       XCOM  104.03    VIENNA,
15219   4034   4       XCOM  104.03    COPENHAGEN,
15220   5076   2       XCOM  104.03    BASSERSDORF,
15221   7443   4       XCOM  104.03    ROTTERDAM,
15222  12416   1       XCOM  104.03    ROME,
15224  13470   1       XCOM  104.03    BROMMA,
15225   5231   3       SDLC    2.04    TORONTO,ON
15226   5433   2       XCOM  104.03    OKLAHOMA CITY,OK
Host   Node   Slot  Product  Version   Location
15227   6041   2       XCOM  104.03    ENGLEWOOD,NJ
15228   7543   1       ISCS    6.40    SACRAMENTO,CA
15229  12152   1       XCOM  104.03    NEW YORK,NY
15231   4630   2       XCOM    0.00    SAN FRANCISCO,CA
15232   6005  FF       I2IS    0.00    FRANKFURT,
15236   6027   2       XCOM  104.03    ARLINGTON,VA
15237  13471  FF       I2IS    7.03    MEYRIN,
15237  13471   0        TII  105.35    MEYRIN,
15238  13471   2       ACOM  103.01    MEYRIN,
15241   5663   1       XCOM    0.00    SAN JOSE,CA
15242   2142   4       XCOM  104.03    NORRISTOWN,PA
15243   6761   1       XCOM    0.00    HONG KONG,
15244   6164   3       XCOM    0.00    SACRAMENTO,CA
15245   5244   1       XCOM    0.00    VERNON,CA
15246   6763   3       XCOM  104.03    BOSTON,MA
15247   6545  FF       I2IS    0.00    TOLEDO,OH
15251  11775   3       XCOM  104.03    NEWPORT BEACH,CA
15254   3601  FF        TII    0.00    COPENHAGEN,
15255   3730  FF       I2IS    7.04    COPENHAGEN,
15255   3730   0        TII  105.35    COPENHAGEN,
15256   6027   3       ISCS    6.40    ARLINGTON,VA
15260   5343   3       XCOM    0.00    NORRISTOWN,PA
15261  13475  FF       I2IS   11.33    DALLAS,TX
15261  13475   0        TII  105.35    DALLAS,TX
15262  13475   1       ISCS    6.40    DALLAS,TX
15263  13476   0        TII  105.35    LATHAM,NY
15263  13476  FF       I2IS   11.33    LATHAM,NY
15265  13476   1       ISCS    6.40    LATHAM,NY
15266  13501  FF       I2IS   13.02    FAIRFAX,VA
15266  13501   0        TII  105.61    FAIRFAX,VA
15267  11462   1       XCOM  104.03    READING,
15272   2157   3       XCOM  104.03    MIAMI,FL
15273   4043   5       XCOM    0.00    LITTLETON,MA
15274   3427   1       XCOM    0.00    MARLBOROUGH,MA
15275   3750   4       XCOM    0.00    LITTLETON,MA
15276  13505   0        TII  105.35    LEEDS,
15276  13505  FF       I2IS    7.03    LEEDS,
15277  13506   0        TII  105.35    LEEDS,
15277  13506  FF       I2IS    7.03    LEEDS,
15278  13507  FF       I2IS    7.03    LEEDS,
15278  13507   0        TII  105.35    LEEDS,
15279  13510  FF       I2IS    7.03    LEEDS,
15279  13510   0        TII  105.35    LEEDS,
15282  13513  FF       I2IS    7.03    BRISTOL,
15282  13513   0        TII  105.35    BRISTOL,
15283  13514  FF       I2IS    7.03    BRISTOL,
15283  13514   0        TII  105.35    BRISTOL,
15284   2330   2       XCOM  104.03    SAN JOSE,CA
15288   7443   2       XCOM  104.03    ROTTERDAM,
15291   6041   2       XCOM  104.03    ENGLEWOOD,NJ
15292   6761   2       XCOM    0.00    HONG KONG,
15293  13515   0        TII  105.35    DALLAS,TX
15293  13515  FF       I2IS   11.33    DALLAS,TX
15294  13515   1       XCOM  300.55    DALLAS,TX
15295  13515   1       XCOM  300.55    DALLAS,TX
15296  13515   1       XCOM  300.55    DALLAS,TX
15300   6443  FF       I2IS    7.03    HEMEL HEMPSTEAD,
15300   6443   0        TII  105.35    HEMEL HEMPSTEAD,
15301  13517  FF       I2IS   11.33    DENVER,CO
Host   Node   Slot  Product  Version   Location
15301  13517   0        TII  105.35    DENVER,CO
15302  13517   1       XCOM  300.55    DENVER,CO
15303  13517   1       XCOM  300.55    DENVER,CO
15307   5724   4       XCOM  104.03    HAZELWOOD,MO
15308   6451   1       XCOM  300.55    FAIRFAX,VA
15309  12406   1       XCOM  300.55    NEW YORK,NY
15310   5200   1       XCOM  300.55    NEW YORK,NY
15311  12043   2       XCOM  104.03    EDINBURGH,
15312   2740   1       XCOM  104.03    SALFORD,
15313  13505   1       SNAH    3.03    LEEDS,
15314  13505   2       CMTI  107.04    LEEDS,
15315   6562   3       XCOM  104.03    DUBLIN,
15316  11130   2       XCOM  104.03    HOUSTON,TX
15317   5643   1       XCOM  104.03    HAZELWOOD,MO
15319  12316   1       XCOM  104.03    POCATELLO,ID
15320  11141   3       XCOM  104.03    AMSTERDAM,
15321   4115   1       XCOM  104.03    SURESNES,
15322  13470   2       XCOM  104.03    BROMMA,
15323   5205   2       XCOM  104.03    VALKENSWAARD,
15324   3730   3       XCOM  104.03    COPENHAGEN,
15325  12416   1       XCOM  104.03    ROME,
15326  12772   2       XCOM  104.03    LYON,
15329   7200   4       XCOM  104.03    BROMMA,
15330  13513   2       XCOM  104.03    BRISTOL,
15331  13507   1       ISCS  106.03    LEEDS,
15332  13510   1       BBXS  107.01    LEEDS,
15334  11406   2       XCOM  104.03    FRANKFURT,
15337   4370   4       XCOM    0.00    SURESNES,
15338   6761   1       XCOM    0.00    HONG KONG,
15339  12113   3       XCOM  104.03    PHOENIX,AZ
15340  11353   2       XCOM  104.03    DAYTON,OH
15341   4334  FF        TII    0.00    BROMMA,
15342   7200  FF       I2IS    7.04    BROMMA,
15342   7200   0        TII  105.35    BROMMA,
15344   4370   2       XCOM    0.00    SURESNES,
15345   3062   2       XCOM  104.03    COLTON,CA
15346  13431   1    UNREPOR    2.04    HALIFAX,NS
15347  13431   1    UNREPOR    2.04    HALIFAX,NS
15348   7342   1       XCOM  104.03    SAN FRANCISCO,CA
15349  12141   1       XCOM  104.03    LOVES PARK,IL
15350  10614   3    UNREPOR    2.04    ST. LAURENT,PQ
15351  10614   3    UNREPOR    2.04    ST. LAURENT,PQ
15352  13520  FF       I2IS    0.00    SURESNES,
15354  13522  FF       I2IS    0.00    LONDON,
15356  13523  FF       I2IS    7.03    AMSTERDAM,
15356  13523   0        TII  105.35    AMSTERDAM,
15358  13522   3    UNREPOR    0.00    LONDON,
15359  13524   0        TII  105.35    FAYETTEVILLE,AR
15359  13524  FF       I2IS   11.33    FAYETTEVILLE,AR
15360  13524   1       ISCS    6.40    FAYETTEVILLE,AR
15362  12501   1       ACOM  103.01    BRUSSELS,
15366  11700  FF       I2IS    7.03    CAMBRIDGE,
15366  11700   0        TII  105.35    CAMBRIDGE,
15367  12010   0        TII  105.35    CAMBRIDGE,
15367  12010  FF       I2IS    7.03    CAMBRIDGE,
15368   5663   1       XCOM    0.00    SAN JOSE,CA
15369  12011  FF       T2G2    0.00    FREMONT,CA
15370  12314   1       XCOM  104.03    FREELAND,MI
15371   6415   3       T2G2    0.00    FREMONT,CA
Host   Node   Slot  Product  Version   Location
15372   6761   1       XCOM    0.00    HONG KONG,
15374  12667   1       XCOM  104.03    SAN FRANCISCO,CA
15375  12667   2       SDLC    2.04    SAN FRANCISCO,CA
15376   6772   1       CMTI  107.04    VERNON,CA
15377   6772   2       MSRV  101.12    VERNON,CA
15378  13130   4       SDLC    2.04    NORWOOD,MA
15380  12055   2       XCOM  104.03    DUSSELDORF,
15381  11141   3       XCOM  104.03    AMSTERDAM,
15384   4370   4       XCOM    0.00    SURESNES,
15385   4370   4       XCOM    0.00    SURESNES,
15386  11406   3       XCOM  104.03    FRANKFURT,
15387   6560   2       XCOM  104.03    ROSTOCK,
15388  12416   1       XCOM  104.03    ROME,
15389  12674   2       XCOM  104.03    VIENNA,
15391  12372   1       T2G2  305.61    OTTAWA,ON
15393   4576   0        TII  105.22    SAN JOSE,CA
15393   4576  FF       I2IS    7.04    SAN JOSE,CA
15394   6231   2       XCOM  104.03    HOUSTON,TX
15397   5460   1       SNAH    3.03    NEWPORT BEACH,CA
15398   5457   3       CMTI  107.04    NEWPORT BEACH,CA
15399   3341   1       XCOM  104.05    SALT LAKE CITY,UT
15400   3341   1       XCOM  104.05    SALT LAKE CITY,UT
15401   3341   1       XCOM  104.05    SALT LAKE CITY,UT
15402   3341   2       XCOM  104.05    SALT LAKE CITY,UT
15403   3341   2       XCOM  104.05    SALT LAKE CITY,UT
15404   3341   2       XCOM  104.05    SALT LAKE CITY,UT
15405   5076   2       XCOM  104.03    BASSERSDORF,
15407  11406   2       XCOM  104.03    FRANKFURT,
15408  13461   1       XCOM  104.03    HAMBURG,
15410   4034   4       XCOM  104.03    COPENHAGEN,
15411  13470   1       XCOM  104.03    BROMMA,
15412   3341   2       XCOM  104.05    SALT LAKE CITY,UT
15413  13425   1       XCOM  104.03    COURBEVOIE,
15414  11745   3       XCOM    0.00    HAMBURG,
15415   7425   2       XCOM  104.03    ROTTERDAM,
15416   4370   3       XCOM    0.00    SURESNES,
15419  11700   1       ISCS  106.03    CAMBRIDGE,
15420  12010   1       BBXS  107.01    CAMBRIDGE,
15423  13513   1       ISCS  106.03    BRISTOL,
15424  13514   1    UNREPOR  107.01    BRISTOL,
15425   2121   1       XCOM  104.03    EALING,
15426   5460   2       MSRV  101.12    NEWPORT BEACH,CA
15427   3326   4       XCOM  104.03    SURESNES,
15428  13223   2       XCOM  104.03    FRANKFURT,
15429  12371   1       XCOM    0.00    BREMEN,
15430  12262   2       XCOM  104.03    TULSA,OK
15431  12113   3       XCOM  104.03    PHOENIX,AZ
15432   6165   1       XCOM  104.03    SACRAMENTO,CA
15433   4502   2       XCOM  104.03    AKRON,OH
15434  10240   0        TII  105.22    GLENDALE,CA
15434  10240  FF       I2IS   11.01    GLENDALE,CA
15435  10240   1       SNAH    3.03    GLENDALE,CA
15436   7270   1       ISCS  106.03    GIBRALTAR,
15437   2165  FF       I2IS    0.00    SAN ANTONIO,TX
15438   2165   1       ACOM    0.00    SAN ANTONIO,TX
15439   2162   1       XCOM  104.03    INDIANAPOLIS,IN
15440   6233   3       XCOM  104.03    HAMILTON,
15441   2112   3       XCOM  104.03    LODI,CA
15444   4457   1       XCOM  104.03    FREMONT,CA
Host   Node   Slot  Product  Version   Location
